uf,name,code,dbpedia,dbpedia_pt,wikidata
MG,Cristália,3120300,http://dbpedia.org/resource/Cristália,http://pt.dbpedia.org/resource/Cristália,http://www.wikidata.org/entity/Q1756196
MG,Crisólita,3120151,http://dbpedia.org/resource/Crisólita,http://pt.dbpedia.org/resource/Crisólita,http://www.wikidata.org/entity/Q650484
MG,Crucilândia,3120607,http://dbpedia.org/resource/Crucilândia,http://pt.dbpedia.org/resource/Crucilândia,http://www.wikidata.org/entity/Q640266
MG,Cruzeiro da Fortaleza,3120706,http://dbpedia.org/resource/Cruzeiro_da_Fortaleza,http://pt.dbpedia.org/resource/Cruzeiro_da_Fortaleza,http://www.wikidata.org/entity/Q1791569
MG,Cruzília,3120805,,http://pt.dbpedia.org/resource/Cruzília,http://www.wikidata.org/entity/Q1756446
MG,Cuparaque,3120839,http://dbpedia.org/resource/Cuparaque,http://pt.dbpedia.org/resource/Cuparaque,http://www.wikidata.org/entity/Q1791954
MG,Curral de Dentro,3120870,http://dbpedia.org/resource/Curral_de_Dentro,http://pt.dbpedia.org/resource/Curral_de_Dentro,http://www.wikidata.org/entity/Q1792791
MG,Curvelo,3120904,http://dbpedia.org/resource/Curvelo,http://pt.dbpedia.org/resource/Curvelo,http://www.wikidata.org/entity/Q1749748
MG,Cássia,3115102,http://dbpedia.org/resource/Cássia,http://pt.dbpedia.org/resource/Cássia_(Minas_Gerais),http://www.wikidata.org/entity/Q1793175
MG,Córrego Danta,3119807,http://dbpedia.org/resource/Córrego_Danta,http://pt.dbpedia.org/resource/Córrego_Danta,http://www.wikidata.org/entity/Q1756093
MG,Córrego Fundo,3119955,http://dbpedia.org/resource/Córrego_Fundo,http://pt.dbpedia.org/resource/Córrego_Fundo,http://www.wikidata.org/entity/Q1756378
MG,Córrego Novo,3120003,http://dbpedia.org/resource/Córrego_Novo,http://pt.dbpedia.org/resource/Córrego_Novo,http://www.wikidata.org/entity/Q1791989
MG,Córrego do Bom Jesus,3119906,http://dbpedia.org/resource/Córrego_do_Bom_Jesus,http://pt.dbpedia.org/resource/Córrego_do_Bom_Jesus,http://www.wikidata.org/entity/Q1792781
MG,Cônego Marinho,3117836,http://dbpedia.org/resource/Cônego_Marinho,http://pt.dbpedia.org/resource/Cônego_Marinho,http://www.wikidata.org/entity/Q1792069
MG,Datas,3121001,http://dbpedia.org/resource/Datas,http://pt.dbpedia.org/resource/Datas_(Minas_Gerais),http://www.wikidata.org/entity/Q1791966
MG,Delfim Moreira,3121100,"http://dbpedia.org/resource/Delfim_Moreira,_Minas_Gerais",http://pt.dbpedia.org/resource/Delfim_Moreira_(Minas_Gerais),http://www.wikidata.org/entity/Q1780238
MG,Delfinópolis,3121209,,http://pt.dbpedia.org/resource/Delfinópolis,http://www.wikidata.org/entity/Q1792047
MG,Delta,3121258,"http://dbpedia.org/resource/Delta,_Minas_Gerais",,http://www.wikidata.org/entity/Q22062605
MG,Descoberto,3121308,http://dbpedia.org/resource/Descoberto,http://pt.dbpedia.org/resource/Descoberto,http://www.wikidata.org/entity/Q1792077
MG,Desterro de Entre Rios,3121407,http://dbpedia.org/resource/Desterro_de_Entre_Rios,http://pt.dbpedia.org/resource/Desterro_de_Entre_Rios,http://www.wikidata.org/entity/Q1791901
MG,Desterro do Melo,3121506,http://dbpedia.org/resource/Desterro_do_Melo,http://pt.dbpedia.org/resource/Desterro_do_Melo,http://www.wikidata.org/entity/Q1756796
MG,Diamantina,3121605,"http://dbpedia.org/resource/Diamantina,_Minas_Gerais",http://pt.dbpedia.org/resource/Diamantina,http://www.wikidata.org/entity/Q34028
MG,Diogo de Vasconcelos,3121704,http://dbpedia.org/resource/Diogo_de_Vasconcelos,http://pt.dbpedia.org/resource/Diogo_de_Vasconcelos_(Minas_Gerais),http://www.wikidata.org/entity/Q2296402
MG,Dionísio,3121803,http://dbpedia.org/resource/Dionísio,http://pt.dbpedia.org/resource/Dionísio_(Minas_Gerais),http://www.wikidata.org/entity/Q1757121
MG,Divino,3122009,,http://pt.dbpedia.org/resource/Divino_(Minas_Gerais),http://www.wikidata.org/entity/Q19705983
MG,Divino das Laranjeiras,3122108,http://dbpedia.org/resource/Divino_das_Laranjeiras,http://pt.dbpedia.org/resource/Divino_das_Laranjeiras,http://www.wikidata.org/entity/Q22062598
MG,Divinolândia de Minas,3122207,http://dbpedia.org/resource/Divinolândia_de_Minas,http://pt.dbpedia.org/resource/Divinolândia_de_Minas,http://www.wikidata.org/entity/Q1791876
MG,Divinésia,3121902,http://dbpedia.org/resource/Divinésia,http://pt.dbpedia.org/resource/Divinésia,http://www.wikidata.org/entity/Q1793145
MG,Divinópolis,3122306,http://dbpedia.org/resource/Divinópolis,http://pt.dbpedia.org/resource/Divinópolis,http://www.wikidata.org/entity/Q926606
MG,Divisa Alegre,3122355,,http://pt.dbpedia.org/resource/Divisa_Alegre,http://www.wikidata.org/entity/Q1791217
MG,Divisa Nova,3122405,http://dbpedia.org/resource/Divisa_Nova,http://pt.dbpedia.org/resource/Divisa_Nova,http://www.wikidata.org/entity/Q1756059
MG,Divisópolis,3122454,http://dbpedia.org/resource/Divisópolis,http://pt.dbpedia.org/resource/Divisópolis,http://www.wikidata.org/entity/Q1756913
MG,Dom Bosco,3122470,http://dbpedia.org/resource/Dom_Bosco,http://pt.dbpedia.org/resource/Dom_Bosco_(Minas_Gerais),http://www.wikidata.org/entity/Q985964
MG,Dom Cavati,3122504,http://dbpedia.org/resource/Dom_Cavati,http://pt.dbpedia.org/resource/Dom_Cavati,http://www.wikidata.org/entity/Q22062592
MG,Dom Joaquim,3122603,http://dbpedia.org/resource/Dom_Joaquim,http://pt.dbpedia.org/resource/Dom_Joaquim,http://www.wikidata.org/entity/Q1791176
MG,Dom Silvério,3122702,http://dbpedia.org/resource/Dom_Silvério,http://pt.dbpedia.org/resource/Dom_Silvério,http://www.wikidata.org/entity/Q1756586
MG,Dom Viçoso,3122801,http://dbpedia.org/resource/Dom_Viçoso,http://pt.dbpedia.org/resource/Dom_Viçoso,http://www.wikidata.org/entity/Q1790610
MG,Dona Eusébia,3122900,http://dbpedia.org/resource/Dona_Eusébia,http://pt.dbpedia.org/resource/Dona_Eusébia,http://www.wikidata.org/entity/Q1756805
MG,Dores de Campos,3123007,http://dbpedia.org/resource/Dores_de_Campos,http://pt.dbpedia.org/resource/Dores_de_Campos,http://www.wikidata.org/entity/Q1790636
MG,Dores de Guanhães,3123106,http://dbpedia.org/resource/Dores_de_Guanhães,http://pt.dbpedia.org/resource/Dores_de_Guanhães,http://www.wikidata.org/entity/Q22062586
MG,Dores do Indaiá,3123205,http://dbpedia.org/resource/Dores_do_Indaiá,http://pt.dbpedia.org/resource/Dores_do_Indaiá,http://www.wikidata.org/entity/Q1757114
MG,Dores do Turvo,3123304,http://dbpedia.org/resource/Dores_do_Turvo,http://pt.dbpedia.org/resource/Dores_do_Turvo,http://www.wikidata.org/entity/Q1791405
MG,Doresópolis,3123403,http://dbpedia.org/resource/Doresópolis,http://pt.dbpedia.org/resource/Doresópolis,http://www.wikidata.org/entity/Q1756593
MG,Douradoquara,3123502,http://dbpedia.org/resource/Douradoquara,http://pt.dbpedia.org/resource/Douradoquara,http://www.wikidata.org/entity/Q1790742
MG,Durandé,3123528,http://dbpedia.org/resource/Durandé,http://pt.dbpedia.org/resource/Durandé,http://www.wikidata.org/entity/Q1756936
MG,Elói Mendes,3123601,http://dbpedia.org/resource/Elói_Mendes,http://pt.dbpedia.org/resource/Elói_Mendes,http://www.wikidata.org/entity/Q939717
MG,Engenheiro Caldas,3123700,http://dbpedia.org/resource/Engenheiro_Caldas,http://pt.dbpedia.org/resource/Engenheiro_Caldas,http://www.wikidata.org/entity/Q1791189
MG,Engenheiro Navarro,3123809,http://dbpedia.org/resource/Engenheiro_Navarro,http://pt.dbpedia.org/resource/Engenheiro_Navarro,http://www.wikidata.org/entity/Q1756184
MG,Entre Folhas,3123858,http://dbpedia.org/resource/Entre_Folhas,http://pt.dbpedia.org/resource/Entre_Folhas,http://www.wikidata.org/entity/Q1791121
MG,Entre Rios de Minas,3123908,http://dbpedia.org/resource/Entre_Rios_de_Minas,http://pt.dbpedia.org/resource/Entre_Rios_de_Minas,http://www.wikidata.org/entity/Q1790677
MG,Ervália,3124005,http://dbpedia.org/resource/Ervália,http://pt.dbpedia.org/resource/Ervália,http://www.wikidata.org/entity/Q1757071
MG,Esmeraldas,3124104,"http://dbpedia.org/resource/Esmeraldas,_Minas_Gerais",http://pt.dbpedia.org/resource/Esmeraldas,http://www.wikidata.org/entity/Q1791724
MG,Espera Feliz,3124203,http://dbpedia.org/resource/Espera_Feliz,http://pt.dbpedia.org/resource/Espera_Feliz,http://www.wikidata.org/entity/Q1790572
MG,Espinosa,3124302,"http://dbpedia.org/resource/Espinosa,_Minas_Gerais",http://pt.dbpedia.org/resource/Espinosa_(Minas_Gerais),http://www.wikidata.org/entity/Q1805786
MG,Espírito Santo do Dourado,3124401,http://dbpedia.org/resource/Espírito_Santo_do_Dourado,http://pt.dbpedia.org/resource/Espírito_Santo_do_Dourado,http://www.wikidata.org/entity/Q727483
MG,Estiva,3124500,,http://pt.dbpedia.org/resource/Estiva_(Minas_Gerais),http://www.wikidata.org/entity/Q1790777
MG,Estrela Dalva,3124609,http://dbpedia.org/resource/Estrela_Dalva,http://pt.dbpedia.org/resource/Estrela_Dalva,http://www.wikidata.org/entity/Q1790684
MG,Estrela do Indaiá,3124708,http://dbpedia.org/resource/Estrela_do_Indaiá,http://pt.dbpedia.org/resource/Estrela_do_Indaiá,http://www.wikidata.org/entity/Q942731
MG,Estrela do Sul,3124807,http://dbpedia.org/resource/Estrela_do_Sul,http://pt.dbpedia.org/resource/Estrela_do_Sul_(Minas_Gerais),http://www.wikidata.org/entity/Q1790757
MG,Eugenópolis,3124906,http://dbpedia.org/resource/Eugenópolis,http://pt.dbpedia.org/resource/Eugenópolis,http://www.wikidata.org/entity/Q1790798
MG,Ewbank da Câmara,3125002,http://dbpedia.org/resource/Ewbank_da_Câmara,http://pt.dbpedia.org/resource/Ewbank_da_Câmara,http://www.wikidata.org/entity/Q1790705
MG,Extrema,3125101,"http://dbpedia.org/resource/Extrema,_Minas_Gerais",http://pt.dbpedia.org/resource/Extrema,http://www.wikidata.org/entity/Q2008030
MG,Fama,3125200,"http://dbpedia.org/resource/Fama,_Minas_Gerais",http://pt.dbpedia.org/resource/Fama_(Minas_Gerais),http://www.wikidata.org/entity/Q1900550
MG,Faria Lemos,3125309,http://dbpedia.org/resource/Faria_Lemos,http://pt.dbpedia.org/resource/Faria_Lemos,http://www.wikidata.org/entity/Q1791395
MG,Felisburgo,3125606,,,
MG,Felixlândia,3125705,http://dbpedia.org/resource/Felixlândia,http://pt.dbpedia.org/resource/Felixlândia,http://www.wikidata.org/entity/Q1756309
MG,Felício dos Santos,3125408,http://dbpedia.org/resource/Felício_dos_Santos,http://pt.dbpedia.org/resource/Felício_dos_Santos,http://www.wikidata.org/entity/Q1790814
MG,Fernandes Tourinho,3125804,http://dbpedia.org/resource/Fernandes_Tourinho,http://pt.dbpedia.org/resource/Fernandes_Tourinho,http://www.wikidata.org/entity/Q1791271
MG,Ferros,3125903,http://dbpedia.org/resource/Ferros,http://pt.dbpedia.org/resource/Ferros,http://www.wikidata.org/entity/Q1791559
MG,Fervedouro,3125952,http://dbpedia.org/resource/Fervedouro,http://pt.dbpedia.org/resource/Fervedouro,http://www.wikidata.org/entity/Q1791201
MG,Florestal,3126000,http://dbpedia.org/resource/Florestal,http://pt.dbpedia.org/resource/Florestal,http://www.wikidata.org/entity/Q1791646
MG,Formiga,3126109,http://dbpedia.org/resource/Formiga,http://pt.dbpedia.org/resource/Formiga_(Minas_Gerais),http://www.wikidata.org/entity/Q1791720
MG,Formoso,3126208,"http://dbpedia.org/resource/Formoso,_Minas_Gerais",http://pt.dbpedia.org/resource/Formoso_(Minas_Gerais),http://www.wikidata.org/entity/Q2007816
MG,Fortaleza de Minas,3126307,http://dbpedia.org/resource/Fortaleza_de_Minas,http://pt.dbpedia.org/resource/Fortaleza_de_Minas,http://www.wikidata.org/entity/Q1790792
MG,Fortuna de Minas,3126406,http://dbpedia.org/resource/Fortuna_de_Minas,http://pt.dbpedia.org/resource/Fortuna_de_Minas,http://www.wikidata.org/entity/Q1791141
MG,Francisco Badaró,3126505,http://dbpedia.org/resource/Francisco_Badaró,http://pt.dbpedia.org/resource/Francisco_Badaró,http://www.wikidata.org/entity/Q1756240
MG,Francisco Dumont,3126604,http://dbpedia.org/resource/Francisco_Dumont,http://pt.dbpedia.org/resource/Francisco_Dumont,http://www.wikidata.org/entity/Q1790761
MG,Francisco Sá,3126703,"http://dbpedia.org/resource/Francisco_Sá,_Minas_Gerais",http://pt.dbpedia.org/resource/Francisco_Sá_(Minas_Gerais),http://www.wikidata.org/entity/Q936907
MG,Franciscópolis,3126752,http://dbpedia.org/resource/Franciscópolis,http://pt.dbpedia.org/resource/Franciscópolis,http://www.wikidata.org/entity/Q1757095
MG,Frei Gaspar,3126802,http://dbpedia.org/resource/Frei_Gaspar,http://pt.dbpedia.org/resource/Frei_Gaspar,http://www.wikidata.org/entity/Q1757083
MG,Frei Inocêncio,3126901,http://dbpedia.org/resource/Frei_Inocêncio,http://pt.dbpedia.org/resource/Frei_Inocêncio,http://www.wikidata.org/entity/Q1790695
MG,Frei Lagonegro,3126950,http://dbpedia.org/resource/Frei_Lagonegro,http://pt.dbpedia.org/resource/Frei_Lagonegro,http://www.wikidata.org/entity/Q1790769
MG,Fronteira,3127008,"http://dbpedia.org/resource/Fronteira,_Minas_Gerais",http://pt.dbpedia.org/resource/Fronteira_(Minas_Gerais),http://www.wikidata.org/entity/Q999288
MG,Fronteira dos Vales,3127057,http://dbpedia.org/resource/Fronteira_dos_Vales,http://pt.dbpedia.org/resource/Fronteira_dos_Vales,http://www.wikidata.org/entity/Q1756110
MG,Fruta de Leite,3127073,http://dbpedia.org/resource/Fruta_de_Leite,http://pt.dbpedia.org/resource/Fruta_de_Leite,http://www.wikidata.org/entity/Q1791158
MG,Frutal,3127107,http://dbpedia.org/resource/Frutal,http://pt.dbpedia.org/resource/Frutal,http://www.wikidata.org/entity/Q22045383
MG,Funilândia,3127206,http://dbpedia.org/resource/Funilândia,http://pt.dbpedia.org/resource/Funilândia,http://www.wikidata.org/entity/Q1757125
MG,Galiléia,3127305,http://dbpedia.org/resource/Galiléia,,http://www.wikidata.org/entity/Q1805355
MG,Gameleiras,3127339,http://dbpedia.org/resource/Gameleiras,http://pt.dbpedia.org/resource/Gameleiras,http://www.wikidata.org/entity/Q1756252
MG,Glaucilândia,3127354,http://dbpedia.org/resource/Glaucilândia,http://pt.dbpedia.org/resource/Glaucilândia,http://www.wikidata.org/entity/Q1756943
MG,Goiabeira,3127370,,http://pt.dbpedia.org/resource/Goiabeira_(Minas_Gerais),http://www.wikidata.org/entity/Q1805781
MG,Goianá,3127388,http://dbpedia.org/resource/Goianá,http://pt.dbpedia.org/resource/Goianá,http://www.wikidata.org/entity/Q2007679
MG,Gonzaga,3127503,"http://dbpedia.org/resource/Gonzaga,_Minas_Gerais",http://pt.dbpedia.org/resource/Gonzaga,http://www.wikidata.org/entity/Q745774
MG,Gonçalves,3127404,"http://dbpedia.org/resource/Gonçalves,_Minas_Gerais",http://pt.dbpedia.org/resource/Gonçalves_(Minas_Gerais),http://www.wikidata.org/entity/Q1970369
MG,Gouveia,3127602,"http://dbpedia.org/resource/Gouveia,_Minas_Gerais",http://pt.dbpedia.org/resource/Gouveia_(Minas_Gerais),http://www.wikidata.org/entity/Q2101396
MG,Governador Valadares,3127701,"http://dbpedia.org/resource/Governador_Valadares,_Minas_Gerais",http://pt.dbpedia.org/resource/Governador_Valadares,http://www.wikidata.org/entity/Q462218
MG,Grupiara,3127909,http://dbpedia.org/resource/Grupiara,http://pt.dbpedia.org/resource/Grupiara,http://www.wikidata.org/entity/Q1791244
MG,Grão Mogol,3127800,,http://pt.dbpedia.org/resource/Grão_Mogol,http://www.wikidata.org/entity/Q1754641
MG,Guanhães,3128006,http://dbpedia.org/resource/Guanhães,http://pt.dbpedia.org/resource/Guanhães,http://www.wikidata.org/entity/Q1756864
MG,Guapé,3128105,http://dbpedia.org/resource/Guapé,http://pt.dbpedia.org/resource/Guapé,http://www.wikidata.org/entity/Q1791322
MG,Guaraciaba,3128204,,http://pt.dbpedia.org/resource/Guaraciaba_(Minas_Gerais),http://www.wikidata.org/entity/Q2008016
MG,Guaraciama,3128253,http://dbpedia.org/resource/Guaraciama,http://pt.dbpedia.org/resource/Guaraciama,http://www.wikidata.org/entity/Q924739
MG,Guarani,3128402,"http://dbpedia.org/resource/Guarani,_Minas_Gerais",http://pt.dbpedia.org/resource/Guarani_(Minas_Gerais),http://www.wikidata.org/entity/Q1998473
MG,Guaranésia,3128303,http://dbpedia.org/resource/Guaranésia,http://pt.dbpedia.org/resource/Guaranésia,http://www.wikidata.org/entity/Q1790645
MG,Guarará,3128501,http://dbpedia.org/resource/Guarará,http://pt.dbpedia.org/resource/Guarará,http://www.wikidata.org/entity/Q1791579
MG,Guarda-Mor,3128600,http://dbpedia.org/resource/Guarda-Mor,http://pt.dbpedia.org/resource/Guarda-Mor,http://www.wikidata.org/entity/Q1790555
MG,Guaxupé,3128709,http://dbpedia.org/resource/Guaxupé,http://pt.dbpedia.org/resource/Guaxupé,http://www.wikidata.org/entity/Q1791417
MG,Guidoval,3128808,http://dbpedia.org/resource/Guidoval,http://pt.dbpedia.org/resource/Guidoval,http://www.wikidata.org/entity/Q1791163
MG,Guimarânia,3128907,http://dbpedia.org/resource/Guimarânia,http://pt.dbpedia.org/resource/Guimarânia,http://www.wikidata.org/entity/Q1791357
MG,Guiricema,3129004,http://dbpedia.org/resource/Guiricema,http://pt.dbpedia.org/resource/Guiricema,http://www.wikidata.org/entity/Q1790795
MG,Gurinhatã,3129103,http://dbpedia.org/resource/Gurinhatã,http://pt.dbpedia.org/resource/Gurinhatã,http://www.wikidata.org/entity/Q1791508
MG,Heliodora,3129202,,http://pt.dbpedia.org/resource/Heliodora,http://www.wikidata.org/entity/Q2007752
MG,Iapu,3129301,http://dbpedia.org/resource/Iapu,http://pt.dbpedia.org/resource/Iapu,http://www.wikidata.org/entity/Q1790564
MG,Ibertioga,3129400,http://dbpedia.org/resource/Ibertioga,http://pt.dbpedia.org/resource/Ibertioga,http://www.wikidata.org/entity/Q1755880
MG,Ibiaí,3129608,http://dbpedia.org/resource/Ibiaí,http://pt.dbpedia.org/resource/Ibiaí,http://www.wikidata.org/entity/Q1790622
MG,Ibiracatu,3129657,http://dbpedia.org/resource/Ibiracatu,http://pt.dbpedia.org/resource/Ibiracatu,http://www.wikidata.org/entity/Q1791078
MG,Ibiraci,3129707,http://dbpedia.org/resource/Ibiraci,http://pt.dbpedia.org/resource/Ibiraci,http://www.wikidata.org/entity/Q1791289
MG,Ibirité,3129806,http://dbpedia.org/resource/Ibirité,http://pt.dbpedia.org/resource/Ibirité,http://www.wikidata.org/entity/Q1751207
MG,Ibitiúra de Minas,3129905,http://dbpedia.org/resource/Ibitiúra_de_Minas,http://pt.dbpedia.org/resource/Ibitiúra_de_Minas,http://www.wikidata.org/entity/Q642595
MG,Ibituruna,3130002,http://dbpedia.org/resource/Ibituruna,http://pt.dbpedia.org/resource/Ibituruna,http://www.wikidata.org/entity/Q375692
MG,Ibiá,3129509,http://dbpedia.org/resource/Ibiá,http://pt.dbpedia.org/resource/Ibiá,http://www.wikidata.org/entity/Q1756458
MG,Icaraí de Minas,3130051,http://dbpedia.org/resource/Icaraí_de_Minas,http://pt.dbpedia.org/resource/Icaraí_de_Minas,http://www.wikidata.org/entity/Q655607
MG,Igarapé,3130101,http://dbpedia.org/resource/Igarapé,http://pt.dbpedia.org/resource/Igarapé_(Minas_Gerais),http://www.wikidata.org/entity/Q2050036
MG,Igaratinga,3130200,http://dbpedia.org/resource/Igaratinga,http://pt.dbpedia.org/resource/Igaratinga,http://www.wikidata.org/entity/Q1791133
MG,Iguatama,3130309,http://dbpedia.org/resource/Iguatama,http://pt.dbpedia.org/resource/Iguatama,http://www.wikidata.org/entity/Q1755996
MG,Ijaci,3130408,http://dbpedia.org/resource/Ijaci,http://pt.dbpedia.org/resource/Ijaci,http://www.wikidata.org/entity/Q1790715
MG,Ilicínea,3130507,http://dbpedia.org/resource/Ilicínea,http://pt.dbpedia.org/resource/Ilicínea,http://www.wikidata.org/entity/Q1791254
MG,Imbé de Minas,3130556,http://dbpedia.org/resource/Imbé_de_Minas,http://pt.dbpedia.org/resource/Imbé_de_Minas,http://www.wikidata.org/entity/Q1791308
MG,Inconfidentes,3130606,http://dbpedia.org/resource/Inconfidentes,http://pt.dbpedia.org/resource/Inconfidentes,http://www.wikidata.org/entity/Q1755870
MG,Indaiabira,3130655,http://dbpedia.org/resource/Indaiabira,http://pt.dbpedia.org/resource/Indaiabira,http://www.wikidata.org/entity/Q1790732
MG,Indianópolis,3130705,http://dbpedia.org/resource/Indianópolis,http://pt.dbpedia.org/resource/Indianópolis_(Minas_Gerais),http://www.wikidata.org/entity/Q1805773
MG,Ingaí,3130804,http://dbpedia.org/resource/Ingaí,http://pt.dbpedia.org/resource/Ingaí,http://www.wikidata.org/entity/Q1790591
